order_id,date,hour,member_id,restaurant_id,total_order
31173,6/7/20,26:00.0,65,2,165.31
31174,6/7/20,30:00.0,187,26,170.24
31175,6/7/20,31:00.0,88,21,77.63
31176,6/7/20,32:00.0,61,22,108.58
31177,6/7/20,32:00.0,11,22,73.31
31178,6/7/20,39:00.0,172,4,105.17
31179,6/7/20,39:00.0,31,30,54.51
31180,6/7/20,40:00.0,198,11,207.53
31181,6/7/20,41:00.0,178,28,70.63
31182,6/7/20,45:00.0,87,18,0
31183,6/7/20,45:00.0,159,27,33.33
31184,6/7/20,47:00.0,181,16,106.71
31185,6/7/20,50:00.0,50,1,136.59
31186,6/7/20,05:00.0,30,27,0
31187,6/7/20,21:00.0,45,13,82.76
31188,6/7/20,21:00.0,137,12,86.47
31189,6/7/20,31:00.0,75,6,107.78
31190,6/7/20,44:00.0,4,5,31.07
31191,6/7/20,56:00.0,67,3,34.91
31192,6/7/20,05:00.0,1,26,0
31193,6/7/20,11:00.0,130,3,68.4
31194,6/7/20,43:00.0,14,7,173.88
31195,6/7/20,07:00.0,100,24,0
31196,6/7/20,10:00.0,115,7,39.08
31197,6/7/20,33:00.0,106,25,154.28
31198,6/7/20,36:00.0,172,8,105.97
31199,6/7/20,40:00.0,69,20,71.52
31200,6/7/20,43:00.0,24,25,107.49
31201,6/7/20,59:00.0,8,30,70.82
31202,6/7/20,08:00.0,188,27,126.1
31203,6/7/20,12:00.0,165,26,150.17
31204,6/7/20,20:00.0,48,30,135.81
31205,6/7/20,52:00.0,127,22,134.83
31206,6/7/20,01:00.0,99,11,113.44
31207,6/7/20,02:00.0,189,23,80.02
31208,6/7/20,06:00.0,84,11,46.68
31209,6/7/20,06:00.0,49,11,0
31210,6/7/20,08:00.0,101,25,74.92
31211,6/7/20,10:00.0,81,22,21.83
31212,6/7/20,11:00.0,53,8,116.26
31213,6/7/20,11:00.0,49,2,112.61
31214,6/7/20,15:00.0,185,27,250.68
31215,6/7/20,16:00.0,131,3,122.37
31216,6/7/20,16:00.0,108,21,0
31217,6/7/20,17:00.0,121,28,0
31218,6/7/20,18:00.0,102,28,81.22
31219,6/7/20,20:00.0,194,2,73.4
31220,6/7/20,21:00.0,9,28,121.58
31221,6/7/20,21:00.0,135,25,61.58
31222,6/7/20,23:00.0,116,6,104.05
31223,6/7/20,25:00.0,70,25,121.98
31224,6/7/20,35:00.0,114,11,254.24
31225,6/7/20,36:00.0,179,23,94.04
31226,6/7/20,41:00.0,43,30,48.03
31227,6/7/20,42:00.0,7,24,78.12
31228,6/7/20,42:00.0,44,18,161.84
31229,6/7/20,42:00.0,96,22,44.22
31230,6/7/20,44:00.0,128,21,38.73
31231,6/7/20,44:00.0,178,1,37.34
31232,6/7/20,45:00.0,9,15,59.55
31233,6/7/20,46:00.0,177,11,46.68
31234,6/7/20,57:00.0,48,11,66.7
31235,6/7/20,09:00.0,121,6,60.68
31236,6/7/20,14:00.0,40,26,96.37
31237,6/7/20,15:00.0,119,13,79.74
31238,6/7/20,17:00.0,100,9,171.45
31239,6/7/20,17:00.0,84,27,76.58
31240,6/7/20,26:00.0,122,25,183.65
31241,6/7/20,26:00.0,188,3,62.1
31242,6/7/20,26:00.0,166,1,64.16
31243,6/7/20,27:00.0,134,2,96.91
31244,6/7/20,27:00.0,102,18,34.18
31245,6/7/20,27:00.0,156,2,123
31246,6/7/20,30:00.0,34,1,32.43
31247,6/7/20,35:00.0,72,30,106.09
31248,6/7/20,36:00.0,123,28,105.56
31249,6/7/20,38:00.0,7,7,156.32
31250,6/7/20,39:00.0,63,13,33.5
31251,6/7/20,39:00.0,2,29,75.71
31252,6/7/20,40:00.0,176,8,232.17
31253,6/7/20,40:00.0,147,27,216.39
31254,6/7/20,46:00.0,188,25,129.62
31255,6/7/20,47:00.0,8,3,93.17
31256,6/7/20,47:00.0,64,5,0
31257,6/7/20,48:00.0,74,29,0
31258,6/7/20,51:00.0,124,24,40.37
31259,6/7/20,57:00.0,177,22,31.27
31260,6/7/20,57:00.0,161,7,34.95
31261,6/7/20,58:00.0,110,8,0
31262,6/7/20,59:00.0,25,25,39.04
31263,6/7/20,59:00.0,164,23,66.05
31264,6/7/20,59:00.0,85,20,46.74
31265,6/7/20,00:00.0,34,9,165.55
31266,6/7/20,00:00.0,13,1,127.09
31267,6/7/20,00:00.0,193,21,0
31268,6/7/20,01:00.0,162,3,149.34
31269,6/7/20,07:00.0,97,25,33.64
31270,6/7/20,07:00.0,53,1,0
31271,6/7/20,11:00.0,1,30,128.47
31272,6/7/20,14:00.0,166,17,126.23
31273,6/7/20,15:00.0,171,19,0
31274,6/7/20,16:00.0,102,29,203.61
31275,6/7/20,18:00.0,138,23,30.97
31276,6/7/20,21:00.0,70,7,121.05
31277,6/7/20,25:00.0,136,7,140.12
31278,6/7/20,28:00.0,119,9,143.76
31279,6/7/20,34:00.0,180,29,111.97
31280,6/7/20,34:00.0,85,26,48.23
31281,6/7/20,36:00.0,24,26,88.16
31282,6/7/20,37:00.0,129,10,166.2
31283,6/7/20,38:00.0,90,25,33.51
31284,6/7/20,41:00.0,185,8,78.81
31285,6/7/20,41:00.0,178,17,45.48
31286,6/7/20,42:00.0,15,4,139.13
31287,6/7/20,43:00.0,118,19,0
31288,6/7/20,45:00.0,121,19,33.84
31289,6/7/20,45:00.0,106,1,37.34
31290,6/7/20,49:00.0,181,15,59.55
31291,6/7/20,50:00.0,31,28,73.89
31292,6/7/20,53:00.0,103,1,175.25
31293,6/7/20,58:00.0,65,21,77.97
31294,6/7/20,10:00.0,38,2,77.65
31295,6/7/20,28:00.0,52,15,39.36
31296,6/7/20,40:00.0,62,4,136.99
31297,6/7/20,45:00.0,14,13,38.05
31298,6/7/20,51:00.0,87,24,66.62
31299,6/7/20,52:00.0,92,10,68.18
31300,6/7/20,53:00.0,64,25,30.79
31301,6/7/20,57:00.0,116,3,0
31302,6/7/20,02:00.0,45,9,123.11
31303,6/7/20,03:00.0,165,24,166.79
31304,6/7/20,52:00.0,162,12,105.79
31305,6/8/20,00:00.0,94,5,27.64
31306,6/8/20,02:00.0,55,5,40.59
31307,6/8/20,08:00.0,76,19,38.96
31308,6/8/20,09:00.0,162,2,83.83
31309,6/8/20,10:00.0,129,14,63.45
31310,6/8/20,12:00.0,180,2,34.96
31311,6/8/20,14:00.0,26,16,71.37
31312,6/8/20,16:00.0,148,17,39.13
31313,6/8/20,18:00.0,169,22,0
31314,6/8/20,18:00.0,175,16,152.05
31315,6/8/20,20:00.0,90,10,135.98
31316,6/8/20,20:00.0,68,16,164.77
31317,6/8/20,20:00.0,118,28,36.71
31318,6/8/20,21:00.0,140,17,86.16
31319,6/8/20,24:00.0,8,12,68.15
31320,6/8/20,27:00.0,74,4,32.75
31321,6/8/20,29:00.0,39,7,77.98
31322,6/8/20,33:00.0,50,24,190.21
31323,6/8/20,33:00.0,111,27,126.31
31324,6/8/20,39:00.0,72,10,144.74
31325,6/8/20,39:00.0,15,17,99.85
31326,6/8/20,39:00.0,191,24,44.1
31327,6/8/20,40:00.0,175,13,104.12
31328,6/8/20,40:00.0,155,9,39.21
31329,6/8/20,42:00.0,173,21,102.15
31330,6/8/20,43:00.0,26,17,0
31331,6/8/20,52:00.0,155,7,140.54
31332,6/8/20,53:00.0,28,6,23.41
31333,6/8/20,53:00.0,142,8,91.5
31334,6/8/20,54:00.0,64,28,96.78
31335,6/8/20,56:00.0,74,6,69.51
31336,6/8/20,59:00.0,56,30,0
31337,6/8/20,00:00.0,119,24,210.94
31338,6/8/20,04:00.0,70,11,117.13
31339,6/8/20,05:00.0,18,30,0
31340,6/8/20,07:00.0,17,15,194.75
31341,6/8/20,10:00.0,185,19,31.92
31342,6/8/20,11:00.0,133,12,97.66
31343,6/8/20,11:00.0,14,4,228.26
31344,6/8/20,13:00.0,130,30,284.89
31345,6/8/20,13:00.0,194,6,31.18
31346,6/8/20,15:00.0,14,16,81.54
31347,6/8/20,16:00.0,75,12,31.51
31348,6/8/20,18:00.0,141,10,176.76
31349,6/8/20,22:00.0,33,27,0
31350,6/8/20,22:00.0,78,25,39.04
31351,6/8/20,25:00.0,45,10,115
31352,6/8/20,29:00.0,183,28,0
31353,6/8/20,31:00.0,193,6,30.34
31354,6/8/20,38:00.0,12,16,69.59
31355,6/8/20,38:00.0,80,18,0
31356,6/8/20,38:00.0,19,4,136.55
31357,6/8/20,39:00.0,48,12,96.02
31358,6/8/20,39:00.0,198,17,125.9
31359,6/8/20,43:00.0,196,24,35.94
31360,6/8/20,44:00.0,184,24,195.62
31361,6/8/20,46:00.0,158,8,78.81
31362,6/8/20,47:00.0,151,11,182.37
31363,6/8/20,49:00.0,184,29,74.89
31364,6/8/20,52:00.0,128,4,0
31365,6/8/20,53:00.0,22,6,61.52
31366,6/8/20,56:00.0,23,16,105.31
31367,6/8/20,58:00.0,99,12,41.07
31368,6/8/20,59:00.0,82,11,86.68
31369,6/8/20,01:00.0,136,29,28.25
31370,6/8/20,03:00.0,93,29,126.34
31371,6/8/20,05:00.0,112,1,92.22
31372,6/8/20,06:00.0,1,7,81.98
31373,6/8/20,10:00.0,39,22,45.06
31374,6/8/20,11:00.0,195,1,69.42
31375,6/8/20,14:00.0,74,10,59.19
31376,6/8/20,14:00.0,149,18,25.1
31377,6/8/20,17:00.0,98,20,114.21
31378,6/8/20,21:00.0,94,25,0
31379,6/8/20,22:00.0,12,9,0
31380,6/8/20,24:00.0,199,10,46.14
31381,6/8/20,27:00.0,162,25,31.71
31382,6/8/20,28:00.0,181,23,116.67
31383,6/8/20,30:00.0,87,15,188.78
31384,6/8/20,33:00.0,134,30,90.62
31385,6/8/20,34:00.0,3,5,40.59
31386,6/8/20,39:00.0,187,26,114.71
31387,6/8/20,47:00.0,77,1,77.53
31388,6/8/20,49:00.0,179,7,91.88
31389,6/8/20,50:00.0,124,24,29.33
31390,6/8/20,51:00.0,55,5,188.36
31391,6/8/20,52:00.0,167,28,97.5
31392,6/8/20,54:00.0,129,3,0
31393,6/8/20,55:00.0,7,5,33.01
31394,6/8/20,58:00.0,89,22,66.05
31395,6/8/20,59:00.0,132,10,68.68
31396,6/8/20,10:00.0,198,20,0
31397,6/8/20,22:00.0,130,11,249.98
31398,6/8/20,32:00.0,198,20,159.69
31399,6/8/20,37:00.0,189,19,103.25
31400,6/8/20,47:00.0,95,19,96.98
31401,6/8/20,07:00.0,57,11,215.15
31402,6/8/20,08:00.0,183,2,123
31403,6/8/20,11:00.0,129,1,37.34
31404,6/8/20,22:00.0,107,21,48.31
31405,6/8/20,52:00.0,82,2,45.35
31406,6/8/20,52:00.0,169,3,0
31407,6/8/20,00:00.0,144,25,46.79
31408,6/8/20,01:00.0,57,8,0
31409,6/8/20,10:00.0,76,22,155.6
31410,6/8/20,13:00.0,154,14,106.4
31411,6/8/20,33:00.0,192,20,0
31412,6/8/20,55:00.0,69,7,39.08
31413,6/8/20,31:00.0,175,21,216.76
31414,6/8/20,51:00.0,65,22,123.65
31415,6/8/20,36:00.0,67,21,0
31416,6/8/20,38:00.0,150,18,25.1
31417,6/8/20,48:00.0,162,12,104.63
31418,6/8/20,55:00.0,2,4,71.06
31419,6/8/20,57:00.0,36,9,34.9
31420,6/8/20,00:00.0,126,9,181.06
31421,6/8/20,02:00.0,47,28,69.15
31422,6/8/20,02:00.0,139,2,90.7
31423,6/8/20,05:00.0,90,7,0
31424,6/8/20,12:00.0,121,13,187.78
31425,6/8/20,14:00.0,194,25,105.74
31426,6/8/20,14:00.0,111,18,0
31427,6/8/20,15:00.0,11,23,31.82
31428,6/8/20,16:00.0,11,2,168.93
31429,6/8/20,20:00.0,155,16,148.58
31430,6/8/20,21:00.0,132,1,29.22
31431,6/8/20,24:00.0,184,10,49.39
31432,6/8/20,25:00.0,38,4,0
31433,6/8/20,25:00.0,115,17,69.52
31434,6/8/20,29:00.0,107,23,31.63
31435,6/8/20,30:00.0,87,11,69.48
31436,6/8/20,38:00.0,152,15,110.6
31437,6/8/20,39:00.0,114,4,154.18
31438,6/8/20,42:00.0,189,16,121.24
31439,6/8/20,43:00.0,178,14,165.63
31440,6/8/20,45:00.0,181,11,172.24
31441,6/8/20,47:00.0,74,19,38.96
31442,6/8/20,47:00.0,146,13,130.82
31443,6/8/20,47:00.0,38,21,34.29
31444,6/8/20,50:00.0,184,6,0
31445,6/8/20,51:00.0,103,27,46.8
31446,6/8/20,51:00.0,118,13,168.47
31447,6/8/20,52:00.0,110,17,73.43
31448,6/8/20,57:00.0,114,6,98.34
31449,6/8/20,59:00.0,173,6,141.71
31450,6/8/20,06:00.0,81,7,95.77
31451,6/8/20,07:00.0,145,5,22.29
31452,6/8/20,07:00.0,88,20,56.46
31453,6/8/20,09:00.0,180,19,0
31454,6/8/20,11:00.0,9,10,172.32
31455,6/8/20,14:00.0,106,15,59.55
31456,6/8/20,21:00.0,171,2,48.73
31457,6/8/20,22:00.0,176,22,252.67
31458,6/8/20,23:00.0,54,29,70.53
31459,6/8/20,27:00.0,29,30,31.79
31460,6/8/20,30:00.0,193,10,68.68
31461,6/8/20,44:00.0,106,13,170.11
31462,6/8/20,45:00.0,199,28,108.82
31463,6/8/20,45:00.0,37,21,305.54
31464,6/8/20,48:00.0,57,3,68.42
31465,6/8/20,51:00.0,152,24,192.18
31466,6/8/20,53:00.0,8,3,24.77
31467,6/8/20,55:00.0,82,24,209.25
31468,6/8/20,56:00.0,12,22,0
31469,6/8/20,59:00.0,111,18,0
31470,6/8/20,00:00.0,89,27,203.84
31471,6/8/20,03:00.0,145,26,114.93
31472,6/8/20,03:00.0,132,17,39.13
31473,6/8/20,08:00.0,119,19,86.4
31474,6/8/20,08:00.0,12,10,317.1
31475,6/8/20,09:00.0,2,6,75.54
31476,6/8/20,09:00.0,119,3,21.26
31477,6/8/20,11:00.0,81,15,74.14
31478,6/8/20,11:00.0,8,23,31.63
31479,6/8/20,11:00.0,187,8,0
31480,6/8/20,12:00.0,130,28,107.44
31481,6/8/20,18:00.0,31,19,100.47
31482,6/8/20,25:00.0,131,24,164.12
31483,6/8/20,29:00.0,102,22,76.33
31484,6/8/20,29:00.0,92,9,84.4
31485,6/8/20,33:00.0,116,18,139.47
31486,6/8/20,34:00.0,2,19,129.79
31487,6/8/20,36:00.0,47,24,125.61
31488,6/8/20,38:00.0,109,13,83.7
31489,6/8/20,44:00.0,130,10,0
31490,6/8/20,45:00.0,11,9,269.65
31491,6/8/20,45:00.0,185,21,69.07
31492,6/8/20,49:00.0,13,21,43.34
31493,6/8/20,53:00.0,80,25,130.99
31494,6/8/20,54:00.0,127,6,69.51
31495,6/8/20,55:00.0,186,23,141.53
31496,6/8/20,57:00.0,43,26,0
31497,6/8/20,00:00.0,122,25,72.68
31498,6/8/20,04:00.0,58,11,136.18
31499,6/8/20,05:00.0,57,3,69.78
31500,6/8/20,10:00.0,96,27,68.9
31501,6/8/20,17:00.0,158,23,48.23
31502,6/8/20,27:00.0,182,11,113.44
31503,6/8/20,53:00.0,25,14,66.87
31504,6/8/20,11:00.0,187,10,137.36
31505,6/8/20,21:00.0,187,23,24.81
31506,6/8/20,24:00.0,127,19,0
31507,6/8/20,39:00.0,200,8,63.93
31508,6/8/20,52:00.0,114,1,128.06
31509,6/9/20,01:00.0,31,24,78.12
31510,6/9/20,01:00.0,169,26,120.47
31511,6/9/20,02:00.0,139,16,104.84
31512,6/9/20,07:00.0,12,8,73.56
31513,6/9/20,07:00.0,191,1,66.56
31514,6/9/20,08:00.0,138,17,98.36
31515,6/9/20,13:00.0,144,16,189.18
31516,6/9/20,20:00.0,36,17,90.73
31517,6/9/20,22:00.0,42,8,0
31518,6/9/20,23:00.0,27,5,0
31519,6/9/20,24:00.0,181,18,58.87
31520,6/9/20,24:00.0,152,22,64.36
31521,6/9/20,25:00.0,95,26,227.07
31522,6/9/20,27:00.0,131,23,37.24
31523,6/9/20,34:00.0,47,11,58.45
31524,6/9/20,37:00.0,97,11,213.72
31525,6/9/20,37:00.0,10,17,112.41
31526,6/9/20,38:00.0,168,26,107.49
31527,6/9/20,40:00.0,50,9,126.25
31528,6/9/20,41:00.0,45,19,31.06
31529,6/9/20,42:00.0,40,22,0
31530,6/9/20,42:00.0,100,9,186.44
31531,6/9/20,53:00.0,51,25,68.71
31532,6/9/20,55:00.0,40,3,131.9
31533,6/9/20,58:00.0,44,30,89.06
31534,6/9/20,02:00.0,123,22,0
31535,6/9/20,02:00.0,9,13,113.28
31536,6/9/20,08:00.0,196,4,174.33
31537,6/9/20,12:00.0,130,10,0
31538,6/9/20,12:00.0,151,13,0
31539,6/9/20,17:00.0,42,30,31.79
31540,6/9/20,21:00.0,82,28,0
31541,6/9/20,21:00.0,101,4,0
31542,6/9/20,22:00.0,112,25,99.41
31543,6/9/20,25:00.0,141,29,176.56
31544,6/9/20,26:00.0,97,9,183.39
31545,6/9/20,26:00.0,39,30,70.82
31546,6/9/20,27:00.0,60,12,37.63
31547,6/9/20,29:00.0,137,20,0
31548,6/9/20,33:00.0,38,25,0
31549,6/9/20,34:00.0,193,2,38.48
31550,6/9/20,35:00.0,12,8,100.71
31551,6/9/20,36:00.0,89,4,155.33
31552,6/9/20,36:00.0,22,27,30.53
31553,6/9/20,37:00.0,160,22,21.83
31554,6/9/20,37:00.0,118,7,0
31555,6/9/20,41:00.0,101,17,0
31556,6/9/20,41:00.0,176,19,95.57
31557,6/9/20,43:00.0,74,15,58.49
31558,6/9/20,45:00.0,41,24,49.56
31559,6/9/20,47:00.0,122,30,159.88
31560,6/9/20,49:00.0,68,2,120.2
31561,6/9/20,49:00.0,126,7,87.6
31562,6/9/20,55:00.0,59,3,140.62
31563,6/9/20,56:00.0,174,17,35.48
31564,6/9/20,57:00.0,180,6,125.23
31565,6/9/20,58:00.0,90,29,115.97
31566,6/9/20,02:00.0,160,15,114.94
31567,6/9/20,02:00.0,191,12,31.07
31568,6/9/20,04:00.0,169,4,0
31569,6/9/20,04:00.0,21,3,21.26
31570,6/9/20,06:00.0,122,30,0
31571,6/9/20,08:00.0,121,9,38.71
31572,6/9/20,08:00.0,156,1,174.14
31573,6/9/20,13:00.0,71,25,191.36
31574,6/9/20,16:00.0,88,10,79.87
31575,6/9/20,17:00.0,197,6,121.75
31576,6/9/20,18:00.0,36,3,0
31577,6/9/20,18:00.0,73,7,0
31578,6/9/20,21:00.0,73,16,0
31579,6/9/20,21:00.0,103,22,116.39
31580,6/9/20,24:00.0,150,8,36.15
31581,6/9/20,25:00.0,166,30,96.66
31582,6/9/20,26:00.0,128,13,85.78
31583,6/9/20,30:00.0,143,13,126.17
31584,6/9/20,34:00.0,4,16,151.57
31585,6/9/20,36:00.0,57,23,156.24
31586,6/9/20,38:00.0,144,16,0
31587,6/9/20,38:00.0,23,23,63.64
31588,6/9/20,38:00.0,11,30,132.14
31589,6/9/20,41:00.0,42,8,37.08
31590,6/9/20,44:00.0,137,17,98.3
31591,6/9/20,50:00.0,109,7,96.12
31592,6/9/20,52:00.0,18,14,128.28
31593,6/9/20,57:00.0,125,19,92.45
31594,6/9/20,59:00.0,133,26,57.8
31595,6/9/20,04:00.0,49,3,0
31596,6/9/20,24:00.0,184,13,138.06
31597,6/9/20,31:00.0,68,12,26.23
31598,6/9/20,45:00.0,9,13,42.89
31599,6/9/20,04:00.0,21,4,110.12
31600,6/9/20,42:00.0,177,13,128.56
31601,6/9/20,48:00.0,68,3,80.94
31602,6/9/20,09:00.0,29,5,128.05
31603,6/9/20,12:00.0,187,29,40.45
31604,6/9/20,24:00.0,101,15,58.49
31605,6/9/20,26:00.0,96,9,157.21
31606,6/9/20,35:00.0,184,17,35.48
31607,6/9/20,53:00.0,55,8,37.41
31608,6/9/20,55:00.0,184,8,180.87
31609,6/9/20,57:00.0,151,15,34.14
31610,6/9/20,11:00.0,71,19,0
31611,6/9/20,13:00.0,192,4,159.06
31612,6/9/20,14:00.0,120,9,39.21
31613,6/9/20,22:00.0,96,1,29.22
31614,6/9/20,26:00.0,140,29,261.93
31615,6/9/20,30:00.0,115,16,39.87
31616,6/9/20,30:00.0,144,6,30.34
31617,6/9/20,41:00.0,66,27,0
31618,6/9/20,51:00.0,149,10,134.66
31619,6/9/20,06:00.0,122,7,72.93
31620,6/9/20,11:00.0,41,13,64.21
31621,6/9/20,14:00.0,28,24,83.43
31622,6/9/20,14:00.0,161,26,242.81
31623,6/9/20,32:00.0,94,30,132.26
31624,6/9/20,43:00.0,181,8,218.22
31625,6/9/20,58:00.0,188,17,66.93
31626,6/9/20,00:00.0,50,2,174.67
31627,6/9/20,01:00.0,6,14,62.08
31628,6/9/20,14:00.0,109,17,23.8
31629,6/9/20,17:00.0,114,29,150.98
31630,6/9/20,19:00.0,87,26,110.93
31631,6/9/20,20:00.0,68,29,62.57
31632,6/9/20,22:00.0,180,3,160.88
31633,6/9/20,24:00.0,107,23,38.83
31634,6/9/20,26:00.0,16,18,154.35
31635,6/9/20,30:00.0,157,28,38.43
31636,6/9/20,34:00.0,187,4,64.13
31637,6/9/20,47:00.0,64,15,35.57
31638,6/9/20,47:00.0,79,15,99.09
31639,6/9/20,50:00.0,32,24,99.12
31640,6/9/20,50:00.0,163,8,101.98
31641,6/9/20,51:00.0,79,19,102.93
31642,6/9/20,55:00.0,183,29,53.4
31643,6/9/20,55:00.0,108,2,105.23
31644,6/9/20,55:00.0,69,2,70.39
31645,6/9/20,56:00.0,104,1,99.4
31646,6/9/20,01:00.0,55,26,109.17
31647,6/9/20,07:00.0,82,10,101.21
31648,6/9/20,09:00.0,65,9,0
31649,6/9/20,09:00.0,78,10,181.8
31650,6/9/20,13:00.0,10,24,146.66
31651,6/9/20,13:00.0,122,25,30.79
31652,6/9/20,18:00.0,63,12,0
31653,6/9/20,19:00.0,22,21,76.8
31654,6/9/20,20:00.0,103,16,0
31655,6/9/20,22:00.0,173,3,80.94
31656,6/9/20,23:00.0,89,7,218.44
31657,6/9/20,24:00.0,78,16,97.4
31658,6/9/20,24:00.0,155,24,78.12
31659,6/9/20,27:00.0,117,27,46.8
31660,6/9/20,30:00.0,165,10,0
31661,6/9/20,31:00.0,136,20,107.87
31662,6/9/20,32:00.0,47,11,43.96
31663,6/9/20,38:00.0,70,7,63.62
31664,6/9/20,38:00.0,86,27,88.76
31665,6/9/20,39:00.0,80,23,30.97
31666,6/9/20,40:00.0,179,9,38.71
31667,6/9/20,45:00.0,154,23,142.62
31668,6/9/20,46:00.0,194,18,194
31669,6/9/20,46:00.0,185,17,97.21
31670,6/9/20,52:00.0,171,28,134.45
31671,6/9/20,53:00.0,176,4,240.8
31672,6/9/20,57:00.0,5,30,95.64
31673,6/9/20,57:00.0,98,11,0
31674,6/9/20,59:00.0,76,15,104.41
31675,6/9/20,00:00.0,41,10,68.18
31676,6/9/20,03:00.0,74,9,39.21
31677,6/9/20,05:00.0,97,30,68.34
31678,6/9/20,06:00.0,40,2,33.76
31679,6/9/20,07:00.0,77,14,64.49
31680,6/9/20,08:00.0,86,13,97.32
31681,6/9/20,10:00.0,194,8,27.57
31682,6/9/20,12:00.0,181,27,121.38
31683,6/9/20,13:00.0,112,24,78.12
31684,6/9/20,15:00.0,167,28,36.71
31685,6/9/20,20:00.0,25,4,70.79
31686,6/9/20,24:00.0,89,22,116.92
31687,6/9/20,24:00.0,166,6,81.48
31688,6/9/20,25:00.0,115,2,112.61
31689,6/9/20,29:00.0,154,20,37.54
31690,6/9/20,31:00.0,51,3,37.33
31691,6/9/20,33:00.0,159,18,93.05
31692,6/9/20,34:00.0,42,6,99.79
31693,6/9/20,37:00.0,60,29,87.91
31694,6/9/20,55:00.0,113,4,75
31695,6/9/20,55:00.0,116,8,52.02
31696,6/9/20,57:00.0,60,3,34.89
31697,6/9/20,58:00.0,111,24,140.05
31698,6/9/20,03:00.0,180,5,33.01
31699,6/9/20,35:00.0,124,20,72.46
31700,6/9/20,44:00.0,168,18,198.6
31701,6/9/20,03:00.0,109,29,0
31702,6/9/20,06:00.0,168,8,63.93
31703,6/9/20,09:00.0,169,16,51.18
31704,6/9/20,22:00.0,72,5,57.18
31705,6/9/20,30:00.0,25,17,29.02
31706,6/9/20,34:00.0,182,17,153.53
31707,6/9/20,40:00.0,75,15,0
31708,6/10/20,00:00.0,107,20,205.48
31709,6/10/20,01:00.0,37,16,115.86
31710,6/10/20,03:00.0,56,25,78.92
31711,6/10/20,05:00.0,7,3,96.99
31712,6/10/20,08:00.0,46,3,94.59
31713,6/10/20,09:00.0,134,15,194.84
31714,6/10/20,10:00.0,89,11,205.24
31715,6/10/20,10:00.0,104,13,153.19
31716,6/10/20,11:00.0,73,13,116.49
31717,6/10/20,12:00.0,21,18,80.24
31718,6/10/20,12:00.0,37,17,118.05
31719,6/10/20,14:00.0,63,21,83.43
31720,6/10/20,16:00.0,134,19,67.17
31721,6/10/20,21:00.0,136,14,71.59
31722,6/10/20,23:00.0,112,4,134.92
31723,6/10/20,26:00.0,4,1,98.39
31724,6/10/20,26:00.0,169,6,165.01
31725,6/10/20,28:00.0,135,27,93.39
31726,6/10/20,30:00.0,57,9,0
31727,6/10/20,33:00.0,192,30,84.14
31728,6/10/20,37:00.0,187,11,181.32
31729,6/10/20,39:00.0,131,30,132
31730,6/10/20,39:00.0,123,27,0
31731,6/10/20,39:00.0,149,3,95.92
31732,6/10/20,41:00.0,196,7,117.86
31733,6/10/20,46:00.0,56,6,104.05
31734,6/10/20,47:00.0,107,12,59.37
31735,6/10/20,48:00.0,196,28,105.56
31736,6/10/20,52:00.0,39,26,28.9
31737,6/10/20,54:00.0,12,4,247.24
31738,6/10/20,55:00.0,44,14,100.21
31739,6/10/20,56:00.0,21,15,101.65
31740,6/10/20,58:00.0,130,2,45.35
31741,6/10/20,58:00.0,43,29,0
31742,6/10/20,01:00.0,156,2,58.43
31743,6/10/20,03:00.0,9,30,0
31744,6/10/20,07:00.0,133,8,0
31745,6/10/20,14:00.0,183,1,144.92
31746,6/10/20,20:00.0,115,9,128.4
31747,6/10/20,20:00.0,114,10,198.85
31748,6/10/20,21:00.0,119,9,32.09
31749,6/10/20,22:00.0,116,15,40
31750,6/10/20,22:00.0,104,13,76.28
31751,6/10/20,23:00.0,13,1,81.63
31752,6/10/20,23:00.0,103,1,109.38
31753,6/10/20,27:00.0,80,19,63.99
31754,6/10/20,28:00.0,193,13,83.7
31755,6/10/20,28:00.0,71,17,226.26
31756,6/10/20,28:00.0,146,9,184.42
31757,6/10/20,29:00.0,94,22,125.73
31758,6/10/20,29:00.0,48,28,101.4
31759,6/10/20,31:00.0,174,17,55.07
31760,6/10/20,36:00.0,178,21,124.24
31761,6/10/20,36:00.0,33,4,78.12
31762,6/10/20,38:00.0,4,30,0
31763,6/10/20,40:00.0,6,28,65.41
31764,6/10/20,42:00.0,32,18,0
31765,6/10/20,44:00.0,43,24,47.49
31766,6/10/20,45:00.0,191,27,200.5
31767,6/10/20,48:00.0,73,9,0
31768,6/10/20,50:00.0,47,25,39.04
31769,6/10/20,54:00.0,93,23,0
31770,6/10/20,55:00.0,97,5,93.95
31771,6/10/20,55:00.0,27,8,193.68
31772,6/10/20,56:00.0,164,29,176.56
31773,6/10/20,59:00.0,78,6,0
31774,6/10/20,59:00.0,156,24,30.68
31775,6/10/20,59:00.0,89,30,225.99
31776,6/10/20,00:00.0,112,7,117.06
31777,6/10/20,01:00.0,179,27,79.92
31778,6/10/20,02:00.0,49,9,0
31779,6/10/20,04:00.0,188,21,33.08
31780,6/10/20,05:00.0,3,12,21.74
31781,6/10/20,06:00.0,79,21,113.03
31782,6/10/20,06:00.0,48,16,41.84
31783,6/10/20,06:00.0,152,25,98.99
31784,6/10/20,07:00.0,19,19,117.72
31785,6/10/20,08:00.0,115,23,170.8
31786,6/10/20,08:00.0,92,11,287.77
31787,6/10/20,08:00.0,33,5,58.71
